"","screenName","text","retweet_count","favorite_count","score","absolute_score","lon","lat"
"1043","kmiranda39","RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. Ì†ΩÌ∏ã
#ChickenCapresePanini https://t.co/VoBkH8uheM",71,0,0,0,-99.9018131,31.9685988
"1044","KnickKnackKim","Check out  Starbucks  Coffee Mug Cup Green &amp; Pink Stripes Tall 14oz  #Starbucks https://t.co/kts5T7kvui via @eBay",0,0,0,0,-111.8738876,41.191912
"1046","kodiak149","RT @DorisLin: Who is this #racist woman in @Starbucks, in #WalnutCreek #California? 

Someone must know who she is.

https://t.co/YEXGv7Ocri",3,0,-1,1,-74.35682,41.3317606
"1047","kokasexton","@heatherdopson @Starbucks It definitely cuts through the norm. Ì†ΩÌπåÌ†ºÌøªÌ†æÌ¥£‚òïÔ∏è",0,0,0,0,-122.4194155,37.7749295
"1050","krahezyy","Why is it that every time I ask for light cream my iced looks like it came straight from an udder @Starbucks",1,1,1,1,-75.5560376,40.0323293
"1051","krel69","@karenstivali @Starbucks I‚Äôm the opposite. Well, I don‚Äôt normally really spice my coffee but I typically keep it to unsweetened americanos.",0,0,1,1,-122.3320708,47.6062095
"1052","krel69","I fear I‚Äôm addicted to @Starbucks Holiday Flat White. When it‚Äôs gone I will be depressed.",0,1,-3,3,-122.3320708,47.6062095
"1053","krel69","@karenstivali @Starbucks LOL basically. I think it‚Äôs way better. The seasoning is there but subtle and not overly s‚Ä¶ https://t.co/O0SrAf8PAH",0,0,1,1,-122.3320708,47.6062095
"1054","krel69","@karenstivali @Starbucks It‚Äôs this latte with ‚Äúwarm holiday spices‚Äù.  So a little cinnamon, nutmeg, ginger, clove.‚Ä¶ https://t.co/2qDPN2atP2",0,0,1,1,-122.3320708,47.6062095
"1057","KristenRenee_xo","Medicine ball from #Starbucks is life Ì†ΩÌ∏©Ì†ΩÌπèÌ†ºÌøº",0,0,0,0,-116.5452921,33.8302961
"1059","Kristi_Kirkland","Won a free play being an early riser - trying to earn free #coffee! Because #earlybird gets @Starbucks https://t.co/92CnHzajWv",0,0,3,3,-85.6602058,30.1588129
"1060","Kristinliz","@Starbucks corner of Roosevelt &amp; Wabash, Chicago. Darion is working as barista-- he's friendly and genuine, he'd be‚Ä¶ https://t.co/hV8SOv7LLl",0,0,2,2,-105.8172316,39.9449868
"1061","Krommsan","@EndTimeTuber @yeti @Starbucks @intelOverwatch @51Batman @AptPrepper @tomlinden0 I can reserve my assigned seat her‚Ä¶ https://t.co/6EYd8nUxGX",1,2,0,0,-116.5765035,53.9332706
"1062","Krzi_H","Hello @Starbucks I found a hair at the bottom of my Frappuccino, and now I feel pretty gross. Is there any way I can get another?",2,3,0,0,-99.9018131,31.9685988
"1067","kuroverse","Caffeine addition is real. These aren‚Äôt mine Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç#starbucks https://t.co/h1HaW5cowO",0,0,0,0,-106.6055534,35.0853336
"1068","ky_opine","@Starbucks Anisha at the Providence location (37122) is #killingit for you today.  By herself with 20 ppl in line a‚Ä¶ https://t.co/ySoWPsWZyX",0,0,1,1,-86.7816016,36.1626638
"1069","ky_opine","@Starbucks @Target location 37122",0,0,0,0,-86.7816016,36.1626638
"1070","L3MNtweets","For life @starbucksgold @Starbucks @Starbucksnews @starbucksdeals #givegood",0,0,0,0,-95.712891,37.09024
"1071","la_nick17","@Starbucks we created this drink! https://t.co/RDdCuWgJ21",0,0,0,0,-119.8609718,34.4133292
"1073","Lady_Ravynne","Poor Rudolph lol #starbucks #reindeercookies #yummy https://t.co/KfZ5dVAHGO",0,0,-1,1,-96.797592,32.8550377
"1075","lahanlon","Here's an idea @Starbucks, how about putting the mobil order stickers high enough to not have to lower every cup sl‚Ä¶ https://t.co/uLgMvKW0Mb",0,0,1,1,-118.5713823,34.456151
"1077","lakesidedeals","@insidethefoxden @Starbucks @insidethefoxden Great picture! Did you take that with your phone?",0,1,1,1,-80.085059,42.1292241
"1080","lanaclaudine","Gingerbread latte and food at Starbucks drive-thru. What could be better after a visit to the doctor? Merry Christm‚Ä¶ https://t.co/MgPEnrXWDm",0,0,2,2,-118.3965756,33.9444316
"1081","LAParentConnect","RT @HarrisLeads: @monroeLAP @BrittonWayneNWE @Starbucks You bet they are!!!   Can‚Äôt wait to come back to see my Kindergarten friends.",1,0,0,0,-86.158068,39.768403
"1082","LAParentConnect","RT @monroeLAP: ELLs are worth melting for here at NWE. @HarrisLeads @BrittonWayneNWE @Starbucks https://t.co/I6hJyz5sLi",3,0,1,1,-86.158068,39.768403
"1087","Lauren87","@eskeymo @Starbucks To be fair I would have been wary too! Decaf before noon is not ok",0,0,0,0,-122.0575434,37.387474
"1088","laurenbaluyot21","RT @thisisinsider: Welcome to the largest @Starbucks in the world ‚òïÔ∏è https://t.co/ib0ZO3PXc5",139,0,1,1,-86.158068,39.768403
"1092","Laurielle69","@Starbucks I practice what I preach!Ì†ΩÌ∏ÅÌ†ΩÌ∏ÅÌ†ºÌΩµ Just got MY 30% off ON at Starbucks buying the Famous Christmas Blend‚Ä¶ https://t.co/OzdqumhYIw",0,0,0,0,-85.6023643,44.3148443
"1094","LavenderLives","@KellyannePolls .$1.00 coffee until Feb 4th ‚ÄºÔ∏èBUH BYE @Starbucks !",0,0,0,0,-81.5157535,27.6648274
"1095","Lawkeygrl11","RT @justcatchmedemi: Starbucksnews: .@ddlovato delighted fans and customers with gifts from #Starbucks in the Windy City for her Jingle Bal‚Ä¶",52,0,2,2,-87.5732413,33.2163171
"1096","lawrbaby","@Starbucks Well thank you so much Starbucks....been a maniacal advocate of Starbucks for 28 years! Every since the‚Ä¶ https://t.co/ZvUari17Xs",0,0,2,2,-79.3831843,43.653226
"1097","LazarovMartin7","RT @nicokentdallas: I obviously love this Christmas Tree Frappe of @starbucksph @starbucks Ì†ΩÌ∏ä thank you #starbucks #sb #coffee #coffeelover‚Ä¶",2,0,0,0,-119.4179324,36.778261
"1098","LCFlaPD","RT @Starbucks: @LCFlaPD How awesome!",1,0,1,1,-82.6392899,30.1896756
"1099","LChelle","RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. Ì†ºÌæÅ https://t.co/mss‚Ä¶",63,0,0,0,-75.4007058,39.9868904
"1103","ldstep","@NCCJtweets @Starbucks @WKRN Sadly / unfortunately an old, toxic, extremely bitter person like this woman won't lis‚Ä¶ https://t.co/0CsqNsu7gU",0,0,-3,3,-85.6023643,44.3148443
"1105","leahweil","Happy elf. @starbucks https://t.co/jsjjBz5Gpm",0,0,1,1,-89.2249134,37.7090577
"1109","LeroyHuxly","@ddlovato @Starbucks @Ember_Tech What are you gonna get?",0,0,0,0,-91.1403196,30.4582829
"1113","Lexicon1","RT @Starbucks: Here's to #NationalHotCocoaDay and future whipped cream mustaches everywhere. Ì†ºÌæâ https://t.co/qFfgn10dN2",772,0,0,0,-123.3656444,48.4284207
"1114","Lexicon1","RT @Starbucks: Yule love it.
#ToastedWhiteChocolateMocha https://t.co/jXO86L96eX",225,0,1,1,-123.3656444,48.4284207
"1115","Lexicon1","RT @meawxmiia: #ChristmasTreeFrappuccino &amp; New York‚Äôs first snow! @Starbucks https://t.co/05ZTBnSF1c",85,0,0,0,-123.3656444,48.4284207
"1117","lharamia","When you spend $5.50 on a @Starbucks frap drink and they cheat you by not filling it to the top! Ì†ΩÌ∏°Ì†ΩÌ∏°Ì†ΩÌ∏° https://t.co/g3cs2ui2HC",0,0,0,0,-79.9958864,40.4406248
"1121","lifeafterx","#behindthescenes of Life After X: pro skater and noted Starbucks-buyer Christian Sereika shows us one of his pro mo‚Ä¶ https://t.co/xnwfAvXFEB",0,0,0,0,-118.2436849,34.0522342
"1124","lila_vars","RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. Ì†ºÌæÅ https://t.co/mss‚Ä¶",63,0,0,0,-101.9188024,34.9803342
"1126","limebike","@oiselle_sally @Starbucks Ì†ΩÌ∏Ü Maybe the cookie Ì†ºÌΩ™ monster will get to it first. Thanks for the reply. Dispatching Local Ops as we speak. Ì†ΩÌ∏Ä",0,0,0,0,-122.3255254,37.5629917
"1127","LindaJMills","RT @Erin_Lantz: .@Starbucks‚Äô CEO Kevin Johnson speaking at @WAFDbank CEO Forum with @BradGoodeNews: Key to successful transition from found‚Ä¶",2,0,1,1,-122.3320708,47.6062095
"1128","Lindsaybozwell","RT @macyenglish: If you‚Äôre looking for the most delicious holiday drink at @Starbucks, you need to try the Holiday Spice Flat White. Not to‚Ä¶",11,0,1,1,-97.3241433,27.7127448
"1131","LipstickThuggin","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-81.6943605,41.49932
"1132","lisa_babyska81","@chesse47 My treat was @Starbucks ok...I might have a problem.  It would be a bigger problem if only they delivered.",0,1,-2,2,-74.4056612,40.0583238
"1133","lisa_babyska81","@chesse47 @Starbucks Only for me!!",0,1,0,0,-74.4056612,40.0583238
"1134","lisagreersims","How girlfriend got KayLisa from just plain Lisa, I‚Äôll never know. I‚Äôm good with it, though. lolz. Bless.Ì†æÌ¥∑Ì†ºÌøΩ‚Äç‚ôÄÔ∏è‚Ä¶ https://t.co/ocY8Yt41Fi",0,0,0,0,-79.0192997,35.7595731
"1135","LisaTownsend01","@Starbucks playing starbucks for life. so fun! #GiveGood These tweets are inspiring!",0,0,2,2,-77.0368707,38.9071923
"1136","little_dems","RT @Ember_Tech: In the spirit of giving during the holidays, @ddlovato stopped by @starbucks in Chicago to surprise fans with her favorite‚Ä¶",22,0,2,2,-118.2436849,34.0522342
"1137","LizLizdamadepor","We did it #starbucks #givegood we were 1 in a 50,000 #christmascard #giftcards  in all #USA‚Ä¶ https://t.co/cAXAfTNX2T",0,0,0,0,-87.6297982,41.8781136
"1138","lizzyfromonline","@StarbucksCanada @Starbucks Non dairy options shouldn‚Äôt be more expensive than diary options. I don‚Äôt choose to have an allergy.",0,2,-2,2,-123.1207375,49.2827291
"1141","lorientp","Check out Starbucks Christmas Blend Red Coffee Mug 2014 Green Mermaid White Order Boxes #Starbucks https://t.co/Xts32iy1ri via @eBay",0,0,0,0,-70.8226541,43.9653889
"1142","lorientp","Check out Set of 2 Fitz Floyd Santa Coffee Cake Mugs Big Day Holiday I Want Everything #Starbucks https://t.co/3txRkhTQSE via @eBay",0,0,0,0,-70.8226541,43.9653889
"1143","loripope6464","Check out Starbucks 3 fl. oz. 2004 Espresso Cups 2004-2007-2013 #Starbucks https://t.co/6oaqb9B2Ym via @eBay",1,0,0,0,-122.6764815,45.5230622
"1144","loripope6464","Check out Starbucks Shared Moments 2013 Christmas White Coffee Cup NIB #Starbucks https://t.co/euP1tCcU0w via @eBay",0,0,0,0,-122.6764815,45.5230622
"1145","loripope6464","Check out Starbucks Tea Cups In A Wooden Box #Starbucks https://t.co/jVLa7RuWqK via @eBay",0,0,0,0,-122.6764815,45.5230622
"1146","loryurr","RT @Starbucks: @ForsythKaty You never know what kind of day they've had and the difference you can make. Ì†ΩÌ∏ä",1,0,0,0,-80.1300455,25.790654
"1147","LosJuvDesayuno","henny &amp; apple juice slushies. @KINGMAAFH's x-mas party hijinks. Clash of Champions predictions, throwback picks, so‚Ä¶ https://t.co/K768rLSJN0",1,1,-1,1,-97.3813511,31.3611019
"1158","lovaticxoxolife","RT @Ember_Tech: In the spirit of giving during the holidays, @ddlovato stopped by @starbucks in Chicago to surprise fans with her favorite‚Ä¶",22,0,2,2,-90.0489801,35.1495343
"1161","Lovatolimons","RT @Starbucksnews: .@ddlovato delighted fans and customers with gifts from #Starbucks in the Windy City for her Jingle Ball performance #Gi‚Ä¶",31,0,2,2,-89.3985283,40.6331249
"1169","lovlyfe","No ugly Christmas sweaters here... #merrychristmas #starbucks #givegood Ì†ΩÌ≤ö‚ù§Ô∏è @Starbucks https://t.co/mjgPmggAcQ",0,0,0,0,-80.965652,32.032139
"1170","lrendmc","Excited to see these crowds - ready to meet the Starbucks Give Good squad and get their holiday gift card.‚Ä¶ https://t.co/lOIz8jZMgx",0,0,3,3,-87.6297982,41.8781136
"1173","LularoeMalinda","I‚Äôm helping my husband @camkdesigns today by running his booth today at @starbucks corporate.‚Ä¶ https://t.co/Ru8KBKlhMA",0,0,1,1,-120.7401385,47.7510741
"1176","lunaticial","@allinwithchris putup or shutup serial #portED @BentleyMotors 1 of... @flfed @texasgov 28dis""allstar""@jeep‚Ä¶ https://t.co/hIqCkZ1nP0",0,1,0,0,-93.9214109,35.1409156
"1177","lunaticial","@FoxBusiness @houseintelcomm ercial silver dollar #forku #Science i,,took from i,,crack in @sec and?no consequence‚Ä¶ https://t.co/GArh4LqdIy",0,0,0,0,-93.9214109,35.1409156
"1178","lupis93","@helloitsmerlot @Starbucks Btw it was really hard to not say anything cause I suck at keeping secrets Ì†ΩÌ∏ÖÌ†ΩÌ∏Ç",0,1,0,0,-118.2436849,34.0522342
"1179","lupis93","@helloitsmerlot @Starbucks I didn‚Äôt mean to make you cry, just wrote the truth, I‚Äôm blessed to have you as my friend ‚ù§Ô∏èÌ†ΩÌ∏ò",0,1,0,0,-118.2436849,34.0522342
"1180","luvhaseuI","RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!",901,0,0,0,-120.1799758,41.5296887
"1181","LVCynthia","‚òï #starbucks #coffee #christmas #coffeelover #inlove #monterrey #mexico en Starbucks Paseo Tec https://t.co/gEVy6yLFkV",0,0,0,0,-100.3161126,25.6866142
"1183","M_Henry_Tillman","@FoxNews @FoxNewsOpinion This is a pretty ludicrous argument. Ann Coulter successfully liberated herself from men,‚Ä¶ https://t.co/OuTLyIhnEs",1,23,1,1,-96.7969879,32.7766642
"1185","MacGregorAuthor","Ì†ºÌæÑÌ†ºÌæÑÌ†ºÌº≤Ì†ºÌæÑ @Starbucks Ì†ºÌæÑÌ†ºÌæÑÌ†ºÌæÑÌ†ºÌæÑ

Ì†ºÌºüÌ†ºÌºüÌ†ºÌºüÌ†ºÌºüJoy to the World Ì†ºÌºüÌ†ºÌºüÌ†ºÌºü

Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªHappy Holidays!Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøª

#StarbucksHolidayDelights‚Ä¶ https://t.co/jONRHAKQrJ",1,2,0,0,-95.712891,37.09024
"1186","MacGregorAuthor","RT @MacGregorAuthor: Ì†ºÌæÑÌ†ºÌæÑÌ†ºÌº≤Ì†ºÌæÑ @Starbucks Ì†ºÌæÑÌ†ºÌæÑÌ†ºÌæÑÌ†ºÌæÑ

Ì†ºÌºüÌ†ºÌºüÌ†ºÌºüÌ†ºÌºüJoy to the World Ì†ºÌºüÌ†ºÌºüÌ†ºÌºü

Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªHappy Holidays!Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøª

#StarbucksHolidayDelights 
#JoyToTheWor‚Ä¶",1,0,0,0,-95.712891,37.09024
"1192","madifred1","@Starbucks im trying to access the partner hub. im a new partner but the page wont load. could you help me?",0,0,0,0,-118.2548126,34.0431514
"1196","maggiecorleto","My day has been made! The car in front of me paid for my @Starbucks Ì†ΩÌπèÌ†ºÌøΩ #PayItForward #ItsTheSmallThings",0,6,0,0,-118.1937395,33.7700504
"1197","maggiesuuuuukel","I‚Äôm thankful for Starbucks @Starbucks love you",0,0,2,2,-79.9958864,40.4406248
"1213","Mama_Grr","Had an 18-drink mobile order @Starbucks this morning and 2 very kind guys helped me carry the 5 drink trays to my car!! #GiveGood",0,0,1,1,-122.3126222,47.3223221
"1214","MamaChryl","RT @BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She said she loved Syd'‚Ä¶",66,0,1,1,-81.655651,30.3321838
"1216","mandimellen","Morning! Grab your @starbucks Check out Pillow Talk TV #Comedy https://t.co/3Fw6wZuHk1 #WebSeries #PillowTalk #WeekendWarriors",0,0,0,0,-118.2436849,34.0522342
"1218","Marcella_Jonas","Hey @Starbucks - a while back your leave a tip function stopped working. Are you going to fix that?",0,0,0,0,-95.712891,37.09024
"1219","marcelvanvliet","#EssentialPortraitContest @essential 
‚≠êR Ì†ºÌæÖ cup 8 Ì†ΩÌ¥´ latte @Starbucks #GiveGood ""Happy Holidays Y'All!!"" https://t.co/tTvaRPRZPV",0,1,0,0,-86.7816016,36.1626638
"1220","MarciScott12","Seriously @Starbucks ?!? Ì†ΩÌ∏íÌ†ΩÌπÅI don‚Äôt understand the illiteracy in this country. Who TF‚Äôs name is this?? #Dumbasses‚Ä¶ https://t.co/J3LiyBwDlR",0,4,0,0,-118.2436849,34.0522342
"1221","marclijour","RT @imnoah: Hi @Starbucks @StarbucksAr did you know that your in-store wifi provider in Buenos Aires forces a 10 second delay when you firs‚Ä¶",3340,0,-1,1,-79.3831843,43.653226
"1222","MarcoBeastly","@Starbucks drive-thru didn't take my order went to the window but didn't open the window not cool :(",0,0,1,1,-121.6555013,36.6777372
"1226","Mariana_Katlyn","RT @ConnieTalbot607: Hi my lovelies, please help @SSChospices win ¬£2000 from @Starbucks by tweeting these hashtags... #CheerForGood and @SS‚Ä¶",81,0,1,1,-87.893057,43.390376
"1227","MariaOngaro29","They even have a Starbucks in the North Pole! #starbuckscoffee #starbucksaddict #starbucks‚Ä¶ https://t.co/QygOfsN6RQ",1,0,0,0,-85.323214,51.253775
"1229","marisadmnd","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-82.4571776,27.950575
"1230","MarkBreta","#givegood  throughout this holiday season... and throughout the year! Thanks, @Starbucks, for starting the conversa‚Ä¶ https://t.co/yR28jy5V7h",0,0,0,0,-87.6297982,41.8781136
"1235","MarleneMuiz2","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my‚Ä¶",2877,0,0,0,-87.6800486,41.6572562
"1238","MaryJ_Nae","RT @alexis716: Hey @Starbucks, thanks for being amazing.",7,0,1,1,-74.4056612,40.0583238
"1240","MarylandGirl85","RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. Ì†ºÌæÅ https://t.co/mss‚Ä¶",63,0,0,0,-76.6412712,39.0457549
"1244","Masergytraining","RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU",44,0,1,1,-118.2436849,34.0522342
"1247","MattReuter25","RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU",44,0,1,1,-96.7969879,32.7766642
"1250","MayBinLA","@Starbucks Retweet #givegood",0,0,0,0,-118.2436849,34.0522342
"1251","McAfee_Home","A #Starbucks customer discovered the caf√©‚Äôs free Wi-Fi mining for #Bitcoin. Our blog explains the incident.‚Ä¶ https://t.co/uZKhq2wTLk",0,1,1,1,-121.9552356,37.3541079
"1252","McCartyCenter","Today was Christmas sweater day at JDMC. We also enjoyed treats and coffee from @Starbucks, @panerabread and Gourme‚Ä¶ https://t.co/OWlcqwRuxh",0,1,1,1,-97.4394777,35.2225668
"1256","MediatedReality","@CstGWalker Need @Starbucks to diagnose that problem.",0,0,-1,1,-123.1207375,49.2827291
"1257","MeganRedSox","Do a good deed for someone #givegood @Starbucks",0,0,1,1,-70.6672621,41.9584457
"1259","MegMcCloskey","Grinch Award goes to @Starbucks for discontinuing sugar-free peppermint mochas. Ì†ΩÌ±á real footage of CEO Howard Schult‚Ä¶ https://t.co/uGOFPSSsD8",0,2,0,0,-74.0059728,40.7127753
"1261","melekalikinoa","So disappointed that the @Starbucks by my work had no idea what I was asking for even though it‚Äôs on the mobile app‚Ä¶ https://t.co/p5BTAI0iSH",0,0,0,0,-122.3320708,47.6062095
"1262","melinasmart","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-81.3792365,28.5383355
"1263","melindatro","RT @Starbucks: @arealpup The anticipation is real! How did you like it?",1,0,1,1,-80.8428504,35.410694
"1264","melissa_529_","Sometimes the good things are gone too quick and we must cherish the memories we hold onto oh so deeply @Starbucks https://t.co/AQMzFmR8Er",0,0,2,2,-81.3792365,28.5383355
"1265","melliecay","@susieeekim @Starbucks Looks like you are back home but this happened to me once and they replaced it. Hope you day gets better, mama!",0,0,2,2,-118.2436849,34.0522342
"1267","MelvinCedeno","Have to say it's super nice when people express kindness. Got a free hot tea at #Starbucks #StarbucksforLife Ì†ºÌΩµ Ì†ΩÌπÉ",0,0,0,0,-81.5157535,27.6648274
"1269","MendesHeavenly","Follow me @Starbucks",0,0,0,0,-81.5157535,27.6648274
"1271","Mesoyre","@JGreenblattADL They are especially strong when they can get THEIR HANDS on guns. You don‚Äôt give a rats ass about i‚Ä¶ https://t.co/KFKguTuMcs",0,0,1,1,-122.5904159,47.4213664
"1274","mfleck17","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-80.2192225,35.4431965
"1275","MGOrdonez","@___BeeRY Can y'all give some away near Jackson Park in Milwaukee, WI. It's more convenient for us up here. Please AND Thank you @Starbucks",0,0,2,2,-87.9064736,43.0389025
"1276","michael_lepp","Getting ready for team Christmas deliveries of cookies! Thanks @rowdygirl1851 #cookiemonster for the best cookie ba‚Ä¶ https://t.co/KdIsboMbFl",0,7,2,2,-80.8431267,35.2270869
"1278","michaelkvance","@BrennaDemands @ddlovato @Starbucks @MomsDemand Love this, let‚Äôs make sure the entire country can‚Äôt defend themselv‚Ä¶ https://t.co/78Q51PGfKx",0,0,1,1,-105.0874842,39.8027644
"1279","michaeltendolle","@hrolko89 @Starbucks How about now?",0,0,0,0,-88.7878678,43.7844397
"1280","michaeltith","@Starbucks Just used 2 separate CCs with the app. I wouldn't care so much, but I have 2 important egift cards to buy for business",0,0,1,1,-71.0588801,42.3600825
"1281","michaeltith","@Starbucks .@starbucks Still not working and I've used 3 different browsers - Chrome, IE and FF.",0,0,0,0,-71.0588801,42.3600825
"1282","michaeltith","@Starbucks I can't do it via the Starbucks app or imessenger, either",0,0,0,0,-71.0588801,42.3600825
"1283","Michell83806573","RT @CamilleLenore: RT OR TAG A FRIEND ‚ú® I'm going to send a random stranger a free drink to @Starbucks Ì†ΩÌ∏ä #HappyHolidays #GiveGood¬†¬†‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è h‚Ä¶",173,0,0,0,-117.9608978,34.0852868
"1284","MichelleBurke78","#givegood #starbucks @starbucks  random gift card giving me! #randomactsofkindness #itsmyweakness https://t.co/qkFtfXgruw",0,0,0,0,-95.712891,37.09024
"1285","michelledubonm","RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. Ì†ΩÌ∏ã
#ChickenCapresePanini https://t.co/VoBkH8uheM",71,0,0,0,-99.9018131,31.9685988
"1286","micortazonzz1","RT @Starbucksnews: .@ddlovato delighted fans and customers with gifts from #Starbucks in the Windy City for her Jingle Ball performance #Gi‚Ä¶",31,0,2,2,-119.4179324,36.778261
"1288","miizz_teeh","When you pay for a grande but the cup feels kind of light and you open it up and see this Ì†ΩÌ∏î @Starbucks https://t.co/rbjktrSOx4",0,0,0,0,-122.3320708,47.6062095
"1289","miizz_teeh","@makeupbyanaiz @Starbucks IÔ∏è was running late for work so IÔ∏è couldn‚Äôt go back :(",0,0,1,1,-122.3320708,47.6062095
"1291","mikeDELLI","Thanks @Starbucks at Phoenix Airport for the free refill. 

Boarding the plane like https://t.co/HUHRu1iPGp",0,4,2,2,-104.990251,39.7392358
"1294","MikeyWhitBits","Christmas is the one time a year when all of America worships Jesus, whether they know it or not. #ChristmasMusic‚Ä¶ https://t.co/3xx3Z1bcC6",1,2,0,0,-77.0372351,38.9065291
"1297","mindycancook","RT @rainrbow: It was delicious! Ì†ΩÌ∏Ü
#Starbucks https://t.co/XnNOuDVzun",4,0,0,0,-97.2689331,37.5455735
"1298","MindyWHmag","RT @WhatsTrending: Video: A woman gets kicked out @Starbucks for being racist.
https://t.co/isXKQN6dTZ https://t.co/gbzYk18jeY",3,0,0,0,-74.0059728,40.7127753
"1300","ministana","#givegood with @starbucks and remember that it‚Äôs more than just a Starbucks for Life challenge!",0,0,0,0,-83.1186321,42.4314599
"1301","mirandajeanbean","@FavianaNY Hahaha you totally would! @BrianaLynnCampb @Starbucks",0,0,0,0,-121.8946761,36.6002378
"1303","mirdot","Thanks @Starbucks for my free birthday drink! That Eggnog Latte really hit the spot ;) #ChristmastimeBirthdays #Christmas",0,0,1,1,-122.4194155,37.7749295
"1304","miss_stmarie","When it‚Äôs #uglysweaterweek at @Starbucks but sweaters are too hot to work in all dayÌ†ºÌæÖÌ†ºÌøªÌ†ºÌæÑ https://t.co/ZYtOzbiHWs",0,0,0,0,-86.7816016,36.1626638
"1305","MissAshMartinez","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-90.0715323,29.9510658
"1306","missdkingsbury","Hackers Hijacked an Internet Provider to Mine Cryptocurrency with Laptops In Starbucks https://t.co/KswFm2NNNW #isp‚Ä¶ https://t.co/D49fzgcxRR",1,1,0,0,-118.2436849,34.0522342
"1307","MissKaraRae","When you have a free Starbucks drink saved so you go for a chestnut praline latte and they tell you they don‚Äôt have‚Ä¶ https://t.co/vmNEOBeCYA",0,0,1,1,-113.4909267,53.544389
"1312","MistyEMcD","RT @CamilleLenore: RT OR TAG A FRIEND ‚ú® I'm going to send a random stranger a free drink to @Starbucks Ì†ΩÌ∏ä #HappyHolidays #GiveGood¬†¬†‚òïÔ∏è‚òïÔ∏è‚òïÔ∏è h‚Ä¶",173,0,0,0,-86.0341463,34.6723069
"1316","MManteris","I'm having my morning @Starbucks ‚òïÔ∏èÌ†ºÌºü",0,0,0,0,-74.0059728,40.7127753
"1317","MofoTurne","RT @LPDOfcMeade: Anyone else drink a skinny chai latte - dirty today for some #MondayMotivation? Thanks @Starbucks for the energy boost! #c‚Ä¶",4,0,-1,1,-81.1637245,33.836081
"1320","MolaLutherKing","RT @nbcchicago: #Starbucks giving away $20 gift cards at Millennium Park today https://t.co/cAXUanQFTt",9,0,0,0,-87.6937729,41.8981459
"1321","monroeLAP","ELLs are worth melting for here at NWE. @HarrisLeads @BrittonWayneNWE @Starbucks https://t.co/I6hJyz5sLi",3,5,1,1,-86.158068,39.768403
"1322","Montrealer","RT @gideonn49: At #Starbucks #Fairview stepped  back to allow lady a better look at pastries, made suggestions, &amp; she buys me a latte and g‚Ä¶",1,0,1,1,-73.567256,45.5016889
"1323","MooreColinArt","Um......I don't want to eat Brad. That seems weird, @starbucks https://t.co/Uq5r3pX1Xq",0,0,-1,1,-122.6764815,45.5230622
"1324","MorganDanyi","I feel so triggered when @Starbucks sends me bonus star notifications https://t.co/UBdocvcD4H",1,2,1,1,-81.1637245,33.836081
